Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural;BUCHMEIER_rank;BUCHMEIER_freq;LEEDS_rank;LEEDS_freq;LEIPZIG_rank;HERMIT_rank;HERMIT_freq
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Konzert;das;;Substantiv;neutr.;https://www.dwds.de/wb/Konzert;0.0;5056.0;321;1823.0;40.9;2627.0;3762.0;2480.0
HERMIT,LEEDS,LEIPZIG;Kooperation;;;;;;;;;1669.0;44.83;2213.0;9465.0;753.0
BUCHMEIER,HERMIT;kooperieren;;;;;;;7723.0;181;;;;6751.0;1175.0
BUCHMEIER,HERMIT;Koordinaten;;;;;;;4043.0;431;;;;4586.0;1929.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Kopf;der;Köpfe;Substantiv;mask.;https://www.dwds.de/wb/Kopf;0.0;362.0;8137;447.0;160.28;662.0;375.0;44851.0
BUCHMEIER,HERMIT;Kopfschmerzen;;;;;;;3641.0;491;;;;3903.0;2376.0
FEHLER400;kopfüber;;;;;;;;;;;;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kopie;die;;Substantiv;fem.;https://www.dwds.de/wb/Kopie;0.0;4205.0;408;3319.0;20.07;8881.0;3612.0;2607.0
BUCHMEIER,HERMIT;Kopien;;;;;;;8257.0;166;;;;7103.0;1101.0
B1,LEEDS,LEIPZIG;kopieren;;;Verb;;https://www.dwds.de/wb/kopieren;0.0;;;3960.0;15.93;7775.0;;
B1;Kopierer;der;;Substantiv;mask.;https://www.dwds.de/wb/Kopierer;0.0;;;;;;;
BUCHMEIER,HERMIT,LEO739,NRW422;Korb;der;;Substantiv;;;;6934.0;209;;;;5714.0;1452.0
BUCHMEIER,HERMIT,LEIPZIG;Korea;;;;;;;5866.0;262;;;9404.0;8290.0;900.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;korrekt;;;Adjektiv;;https://www.dwds.de/wb/korrekt;0.0;4656.0;357;2206.0;33.35;5273.0;3074.0;3203.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Korrektur;;;;;;;5088.0;318;4369.0;13.96;7148.0;3411.0;2815.0
B1;Korridor;der;;Substantiv;mask.;https://www.dwds.de/wb/Korridor;0.0;;;;;;;
B1,FEHLER200,FEHLER400,HERMIT,LEEDS,LEIPZIG;korrigieren;;;Verb;;https://www.dwds.de/wb/korrigieren;0.0;;;3487.0;18.82;7842.0;8945.0;811.0
HERMIT,LEIPZIG;korrigiert;;;;;;;;;;;6614.0;5326.0;1585.0
HERMIT,LEEDS,LEIPZIG;Korruption;;;;;;;;;4916.0;11.9;4144.0;9576.0;742.0
FEHLER200,FEHLER400;Koryphäe;;;;;;;;;;;;;
A2;Kosmetik;die;;Substantiv;fem.;https://www.dwds.de/wb/Kosmetik;0.0;;;;;;;
LEEDS,LEIPZIG;Kosovo;;;;;;;;;3717.0;17.3;2634.0;;
A1,B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;kosten;;;Verb;;https://www.dwds.de/wb/kosten#2;0.0;3018.0;631;576.0;127.22;425.0;1698.0;6786.0
A2,HERMIT,LEEDS,LEIPZIG;kostenlos;;;Adjektiv;;https://www.dwds.de/wb/kostenlos;0.0;;;1663.0;45.02;3167.0;9766.0;723.0
BUCHMEIER,HERMIT,LEIPZIG;kostet;;;;;;;1808.0;1181;;;1120.0;1554.0;7589.0
BUCHMEIER,HERMIT,LEIPZIG;kostete;;;;;;;9205.0;144;;;5556.0;9716.0;729.0
B1,BUCHMEIER,HERMIT;Kostüm;das;;Substantiv;neutr.;https://www.dwds.de/wb/Kost%C3%BCm;0.0;5274.0;302;;;;4514.0;1971.0
BUCHMEIER,HERMIT;Kostüme;;;;;;;8438.0;161;;;;8484.0;871.0
BUCHMEIER,HERMIT;kotzen;;;;;;;7722.0;181;;;;4804.0;1822.0
BUCHMEIER,HERMIT;kotzt;;;;;;;8937.0;150;;;;8860.0;819.0
LEO739,NRW422;krabbeln;;;;;;;;;;;;;
BUCHMEIER,HERMIT;Krach;;;;;;;5885.0;261;;;;5607.0;1484.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kraft;die;;Substantiv;fem.;https://www.dwds.de/wb/Kraft;0.0;979.0;2527;364.0;194.21;1086.0;1120.0;11202.0
B1;Kraftfahrzeug;das;;Substantiv;neutr.;https://www.dwds.de/wb/Kraftfahrzeug;0.0;;;;;;;
B1;Kraftwerk;das;;Substantiv;neutr.;https://www.dwds.de/wb/Kraftwerk;0.0;;;;;;;
BUCHMEIER,HERMIT;Kragen;;;;;;;8437.0;161;;;;8080.0;930.0
FEHLER200,FEHLER400;krakeelen;;;;;;;;;;;;;
BUCHMEIER,HERMIT;Kram;;;;;;;4490.0;373;;;;3676.0;2553.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;krank;;;Adjektiv;;https://www.dwds.de/wb/krank;0.0;844.0;3004;1829.0;40.75;4532.0;724.0;19265.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kranke;;;Substantiv;fem., mask.;https://www.dwds.de/wb/Kranke;0.0;9947.0;130;3198.0;21.0;8044.0;6152.0;1332.0
BUCHMEIER,HERMIT,LEIPZIG;kranken;;;;;;;8216.0;167;;;7586.0;5027.0;1711.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Krankenhaus;das;;Substantiv;neutr.;https://www.dwds.de/wb/Krankenhaus;0.0;858.0;2929;1710.0;43.89;1688.0;811.0;16645.0
A2,LEEDS;Krankenkasse;die;;Substantiv;fem.;https://www.dwds.de/wb/Krankenkasse;0.0;;;3289.0;20.27;;;
B1;Krankenpfleger;der;;Substantiv;mask.;https://www.dwds.de/wb/Krankenpfleger;0.0;;;;;;;
B1,BUCHMEIER,HERMIT;Krankenschwester;die;;Substantiv;fem.;https://www.dwds.de/wb/Krankenschwester;0.0;5909.0;260;;;;4456.0;2016.0
BUCHMEIER,HERMIT;Krankenstation;;;;;;;5273.0;302;;;;4891.0;1772.0
LEEDS,LEIPZIG;Krankenversicherung;;;;;;;;;4491.0;13.5;6369.0;;
B1,BUCHMEIER,HERMIT;Krankenwagen;der;;Substantiv;mask.;https://www.dwds.de/wb/Krankenwagen;0.0;3308.0;558;;;;2815.0;3562.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Krankheit;die;;Substantiv;fem.;https://www.dwds.de/wb/Krankheit;0.0;2186.0;933;891.0;84.32;1976.0;2082.0;5193.0
BUCHMEIER,HERMIT,LEIPZIG;Krankheiten;;;;;;;7567.0;186;;;3856.0;6647.0;1201.0
BUCHMEIER,BW3,HERMIT;kratzen;;du kratzt;;;;;9250.0;143;;;;7635.0;1002.0
BUCHMEIER,HERMIT;Kratzer;;;;;;;5493.0;284;;;;5538.0;1509.0
BUCHMEIER,HERMIT;Krawatte;;;;;;;5672.0;273;;;;4936.0;1749.0
B1,LEEDS;kreativ;;;Adjektiv;;https://www.dwds.de/wb/kreativ;0.0;;;2807.0;24.8;;;
LEEDS,LEIPZIG;Kreativität;;;;;;;;;4331.0;14.13;7506.0;;
BUCHMEIER,HERMIT;Kreatur;;;;;;;5323.0;297;;;;4620.0;1914.0
BUCHMEIER,HERMIT;Kreaturen;;;;;;;6397.0;234;;;;5790.0;1431.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Krebs;;;;;;;2869.0;669;3729.0;17.22;5594.0;2577.0;4033.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kredit;der;;Substantiv;mask.;https://www.dwds.de/wb/Kredit#1;0.0;6693.0;220;3087.0;22.03;7151.0;5186.0;1637.0
A1,BUCHMEIER,HERMIT;Kreditkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Kreditkarte;0.0;5966.0;257;;;;5823.0;1423.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;Kreis;der;;Substantiv;mask.;https://www.dwds.de/wb/Kreis;0.0;3530.0;516;902.0;83.5;737.0;3191.0;3044.0
HERMIT,LEIPZIG;Kreisen;;;;;;;;;;;3997.0;8203.0;911.0
FEHLER200,FEHLER400;Kreißsaal;;;;;;;;;;;;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Kreuz;das;;Substantiv;neutr.;https://www.dwds.de/wb/Kreuz;0.0;3669.0;487;2486.0;28.94;5231.0;3283.0;2958.0
A2,BUCHMEIER,BW3,HERMIT,LEIPZIG,LEO739;Kreuzung;die;Kreuz, kreuzen;Substantiv;fem.;https://www.dwds.de/wb/Kreuzung;0.0;9204.0;144;;;6770.0;8330.0;893.0
BUCHMEIER,BW3,HERMIT;kriechen;;du kriechst, ich kroch;;;;;7871.0;177;;;;7556.0;1017.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Krieg;der;;Substantiv;mask.;https://www.dwds.de/wb/Krieg;0.0;695.0;4064;335.0;212.47;607.0;544.0;29815.0
BUCHMEIER,HERMIT,LEIPZIG;kriege;;;;;;;1537.0;1419;;;7242.0;1214.0;10237.0
A1,BUCHMEIER,FEHLER100,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;kriegen;;;Verb;;https://www.dwds.de/wb/kriegen#1;0.0;634.0;4530;2158.0;34.34;5199.0;590.0;26366.0
BUCHMEIER,HERMIT;Krieger;;;;;;;3468.0;527;;;;2755.0;3674.0
BUCHMEIER,HERMIT,LEIPZIG;Krieges;;;;;;;6209.0;243;;;3246.0;5233.0;1620.0
BUCHMEIER,HERMIT;kriegst;;;;;;;1346.0;1660;;;;1249.0;9878.0
BUCHMEIER,FEHLER300,HERMIT,LEIPZIG;kriegt;;;;;;;1243.0;1858;;;7339.0;1114.0;11231.0
A2;Krimi;der;;Substantiv;mask.;https://www.dwds.de/wb/Krimi;0.0;;;;;;;
LEEDS,LEIPZIG;Kriminalität;;;;;;;;;4470.0;13.6;4094.0;;
B1,LEIPZIG;Kriminalpolizei;die;;Substantiv;fem.;https://www.dwds.de/wb/Kriminalpolizei;0.0;;;;;8647.0;;
BUCHMEIER,HERMIT;Kriminelle;;;;;;;8746.0;154;;;;5391.0;1558.0
BUCHMEIER,HERMIT;Kriminellen;;;;;;;9249.0;143;;;;5852.0;1413.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Krise;die;;Substantiv;fem.;https://www.dwds.de/wb/Krise;0.0;4133.0;417;1304.0;57.9;1439.0;4552.0;1949.0
LEEDS,LEIPZIG;Kriterium;;;;;;;;;1573.0;48.22;9512.0;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kritik;die;;Substantiv;fem.;https://www.dwds.de/wb/Kritik;0.0;8365.0;163;602.0;119.97;540.0;7979.0;945.0
LEEDS,LEIPZIG;Kritiker;;;;;;;;;2572.0;27.78;2056.0;;
B1,HERMIT,LEEDS,LEIPZIG;kritisch;;;Adjektiv;;https://www.dwds.de/wb/kritisch;0.0;;;853.0;87.83;3809.0;9233.0;778.0
B1,LEEDS,LEIPZIG;kritisieren;;;Verb;;https://www.dwds.de/wb/kritisieren;0.0;;;1356.0;55.74;6201.0;;
BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG;Krone;die;;Substantiv;;;;6495.0;229;4396.0;13.85;6192.0;3968.0;2322.0
HERMIT,LEIPZIG;Kronen;;;;;;;;;;;9699.0;6543.0;1225.0
BW3;krumm;;;;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;Kräfte;;;;;;;2191.0;930;;;2215.0;2018.0;5432.0
BUCHMEIER,HERMIT,LEIPZIG;Kräften;;;;;;;8802.0;153;;;5889.0;6889.0;1140.0
B1,BUCHMEIER,BW3,FEHLER300,HERMIT,LEEDS,LEIPZIG;kräftig;;Kraft;Adjektiv;;https://www.dwds.de/wb/kr%C3%A4ftig;0.0;7765.0;180;2007.0;36.96;2069.0;6568.0;1220.0
BUCHMEIER,HERMIT;Krüppel;;;;;;;7309.0;196;;;;8202.0;911.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kuba;;;;;;;7594.0;185;4371.0;13.95;5876.0;7715.0;989.0
A1,BUCHMEIER,HERMIT,LEIPZIG,LEO739;Kuchen;der;;Substantiv;mask.;https://www.dwds.de/wb/Kuchen;0.0;2152.0;956;;;7574.0;1868.0;6004.0
FEHLER100;kucken;;;;;;;;;;;;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;Kugel;die;;Substantiv;;;;1871.0;1135;3929.0;16.15;8097.0;1830.0;6146.0
BUCHMEIER,HERMIT;Kugeln;;;;;;;2887.0;665;;;;3266.0;2970.0
A1;Kugelschreiber;der;;Substantiv;mask.;https://www.dwds.de/wb/Kugelschreiber;0.0;;;;;;;
BUCHMEIER,BW3,HERMIT,LEEDS,LEO739,NRW422;Kuh;die;Kühe;Substantiv;;;;2880.0;666;4450.0;13.65;;2657.0;3877.0
B1;Kuli;der;;Substantiv;mask.;https://www.dwds.de/wb/Kuli#2;0.0;;;;;;;
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kultur;die;;Substantiv;fem.;https://www.dwds.de/wb/Kultur;0.0;5322.0;297;556.0;131.37;950.0;4425.0;2034.0
A1,LEEDS;kulturell;;;Adjektiv;;https://www.dwds.de/wb/kulturell;0.0;;;945.0;79.76;;;
BUCHMEIER,HERMIT;Kummer;;;;;;;5637.0;275;;;;4672.0;1891.0
BUCHMEIER,HERMIT;Kumpel;;;;;;;775.0;3392;;;;702.0;20189.0
BUCHMEIER,HERMIT;Kumpels;;;;;;;6933.0;209;;;;6328.0;1280.0
FEHLER400;Kumulation;;;;;;;;;;;;;
FEHLER200,FEHLER400;kumulieren;;;;;;;;;;;;;
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kunde;der;;Substantiv;mask.;https://www.dwds.de/wb/Kunde#1;0.0;4516.0;370;514.0;141.78;2671.0;3959.0;2331.0
BUCHMEIER,HERMIT,LEIPZIG;Kunden;;;;;;;2338.0;862;;;502.0;1788.0;6326.0
A1;Kundin;die;;Substantiv;fem.;https://www.dwds.de/wb/Kundin;0.0;;;;;;;
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;Kunst;die;;Substantiv;fem.;https://www.dwds.de/wb/Kunst;0.0;2739.0;708;643.0;113.96;557.0;2077.0;5207.0
B1,LEIPZIG;Kunststoff;der;;Substantiv;mask.;https://www.dwds.de/wb/Kunststoff;0.0;;;;;9179.0;;
LEEDS,LEIPZIG;Kunstwerk;;;;;;;;;4110.0;15.16;9891.0;;
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kurs;der;;Substantiv;mask.;https://www.dwds.de/wb/Kurs#2;0.0;2216.0;918;1206.0;62.64;1187.0;1886.0;5950.0
B1;Kursleiter;der;;Substantiv;mask.;https://www.dwds.de/wb/Kursleiter;0.0;;;;;;;
B1;Kursleiterin;die;;Substantiv;fem.;https://www.dwds.de/wb/Kursleiterin;0.0;;;;;;;
HERMIT,LEEDS,LEIPZIG;Kurt;;;;;;;;;3535.0;18.54;3778.0;3931.0;2355.0
B1,BUCHMEIER,HERMIT,LEIPZIG;Kurve;die;;Substantiv;fem.;https://www.dwds.de/wb/Kurve;0.0;9363.0;141;;;8962.0;7438.0;1037.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;kurz;;;Adjektiv;;https://www.dwds.de/wb/kurz;0.0;585.0;5048;184.0;369.83;515.0;442.0;36629.0
BUCHMEIER,HERMIT,LEIPZIG;kurze;;;;;;;3739.0;472;;;2408.0;2970.0;3343.0
BUCHMEIER,HERMIT,LEIPZIG;kurzem;;;;;;;4127.0;418;;;1889.0;3280.0;2959.0
BUCHMEIER,HERMIT,LEIPZIG;kurzen;;;;;;;4940.0;331;;;2321.0;4327.0;2087.0
BUCHMEIER,HERMIT,LEIPZIG;kurzer;;;;;;;6304.0;238;;;3721.0;6257.0;1303.0
HERMIT,LEEDS,LEIPZIG;kurzfristig;;;;;;;;;2360.0;30.76;3183.0;8708.0;840.0
B1,BUCHMEIER,FEHLER200,FEHLER400,HERMIT;Kuss;der;;Substantiv;mask.;https://www.dwds.de/wb/Kuss;0.0;2313.0;871;;;;2012.0;5447.0
BUCHMEIER,HERMIT;Kutsche;;;;;;;6785.0;216;;;;4685.0;1883.0
B1;Kuvert;das;;Substantiv;neutr.;https://www.dwds.de/wb/Kuvert;0.0;;;;;;;
BUCHMEIER,HERMIT;Kyle;;;;;;;2049.0;1017;;;;2760.0;3669.0
BUCHMEIER,BW3,HERMIT;Käfer;der;;Substantiv;;;;6936.0;209;;;;7660.0;999.0
BUCHMEIER,BW3,HERMIT;Käfig;der;;Substantiv;;;;4921.0;333;;;;3543.0;2674.0
B1,BUCHMEIER,BW3,HERMIT,LEEDS,LEIPZIG;Kälte;die;kalt, kälter;Substantiv;fem.;https://www.dwds.de/wb/K%C3%A4lte;0.0;6869.0;212;4604.0;13.11;5664.0;5617.0;1482.0
BUCHMEIER,HERMIT,LEIPZIG;käme;;;;;;;4425.0;380;;;3717.0;3539.0;2675.0
BUCHMEIER,HERMIT,LEIPZIG;kämen;;;;;;;8178.0;168;;;3649.0;7589.0;1010.0
BW3;kämmen;;Kamm;;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;Kämpfe;;;;;;;4273.0;398;;;3840.0;2864.0;3493.0
B1,BUCHMEIER,BW3,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;kämpfen;;Kampf;Verb;;https://www.dwds.de/wb/k%C3%A4mpfen;0.0;886.0;2829;1052.0;72.3;1962.0;855.0;15639.0
BUCHMEIER,HERMIT,LEIPZIG;Kämpfer;;;;;;;3919.0;447;;;5919.0;4185.0;2174.0
BUCHMEIER,HERMIT;kämpfst;;;;;;;6935.0;209;;;;7439.0;1037.0
BUCHMEIER,HERMIT,LEIPZIG;kämpft;;;;;;;3084.0;611;;;4115.0;2916.0;3412.0
BUCHMEIER,HERMIT,LEIPZIG;kämpfte;;;;;;;7047.0;205;;;9130.0;6774.0;1170.0
BUCHMEIER,HERMIT;kämpften;;;;;;;8081.0;171;;;;8711.0;839.0
A2,BUCHMEIER,BW1,HERMIT,LEIPZIG,LEO739,NRW422;Käse;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%A4se;0.0;3419.0;536;;;9936.0;2961.0;3356.0
BUCHMEIER,HERMIT;Kätzchen;;;;;;;5967.0;257;;;;5888.0;1403.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Käufer;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%A4ufer;0.0;6352.0;236;3441.0;19.2;3296.0;5879.0;1405.0
B1;Käuferin;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%A4uferin;0.0;;;;;;;
B1,BUCHMEIER,HERMIT;Köchin;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%B6chin;0.0;9624.0;136;;;;8176.0;915.0
BUCHMEIER,HERMIT;Köder;;;;;;;4782.0;345;;;;4727.0;1861.0
LEEDS,LEIPZIG;Köln;;;;;;;;;1357.0;55.71;959.0;;
LEEDS,LEIPZIG;Kölner;;;;;;;;;3433.0;19.27;1950.0;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;König;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%B6nig;0.0;894.0;2805;904.0;83.32;1412.0;685.0;20785.0
BUCHMEIER,HERMIT;Könige;;;;;;;7373.0;193;;;;6146.0;1333.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;Königin;die;;Substantiv;;;;2273.0;884;3818.0;16.69;5292.0;1348.0;8987.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Königreich;;;;;;;6126.0;248;4477.0;13.57;9780.0;4289.0;2114.0
BUCHMEIER,HERMIT,LEIPZIG;Königs;;;;;;;4603.0;362;;;7146.0;3350.0;2878.0
BUCHMEIER,HERMIT,LEIPZIG;könne;;;;;;;4517.0;370;;;283.0;3921.0;2361.0
A1,BUCHMEIER,FEHLER100,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;können;;;Verb;;https://www.dwds.de/wb/k%C3%B6nnen;0.0;108.0;33390;22.0;4352.29;68.0;94.0;240905.0
BUCHMEIER,HERMIT;könnt;;;;;;;882.0;2841;;;;700.0;20255.0
BUCHMEIER,HERMIT,LEIPZIG;könnte;;;;;;;195.0;16799;;;208.0;170.0;117870.0
BUCHMEIER,HERMIT,LEIPZIG;könnten;;;;;;;449.0;6697;;;315.0;345.0;49708.0
BUCHMEIER,HERMIT;könntest;;;;;;;888.0;2825;;;;713.0;19588.0
BUCHMEIER,HERMIT;könntet;;;;;;;5710.0;271;;;;4096.0;2233.0
BUCHMEIER,HERMIT,LEIPZIG;Köpfe;;;;;;;3830.0;459;;;4670.0;3901.0;2377.0
BUCHMEIER,HERMIT,LEIPZIG;Köpfen;;;;;;;9401.0;140;;;6307.0;7856.0;965.0
A2,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739;Körper;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%B6rper;0.0;771.0;3410;557.0;131.19;1383.0;792.0;17147.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;körperlich;;;Adjektiv;;https://www.dwds.de/wb/k%C3%B6rperlich;0.0;9251.0;143;1415.0;53.55;9871.0;7211.0;1080.0
HERMIT,LEIPZIG;körperliche;;;;;;;;;;;8341.0;9270.0;774.0
BUCHMEIER,HERMIT,LEIPZIG;Körpers;;;;;;;8696.0;155;;;7739.0;7620.0;1004.0
HERMIT,LEIPZIG;Körperverletzung;;;;;;;;;;;7288.0;7702.0;991.0
BUCHMEIER,HERMIT;köstlich;;;;;;;5107.0;316;;;;3781.0;2470.0
BUCHMEIER,HERMIT;Köter;;;;;;;9893.0;131;;;;9306.0;770.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Küche;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%BCche;0.0;1716.0;1247;2711.0;25.83;3306.0;1341.0;9052.0
BUCHMEIER,HERMIT,LEIPZIG;Kühe;;;;;;;8291.0;165;;;9594.0;5605.0;1484.0
A2,BUCHMEIER,BW3,HERMIT,LEEDS,LEIPZIG;kühl;;;Adjektiv;;https://www.dwds.de/wb/k%C3%BChl;0.0;9203.0;144;3928.0;16.15;9202.0;7958.0;948.0
A1,BUCHMEIER,HERMIT;Kühlschrank;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%BChlschrank;0.0;3774.0;466;;;;3320.0;2916.0
BUCHMEIER,HERMIT;kümmer;;;;;;;7199.0;200;;;;5050.0;1701.0
BUCHMEIER,HERMIT;kümmere;;;;;;;1903.0;1110;;;;1294.0;9445.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;kümmern;;;Verb;;https://www.dwds.de/wb/k%C3%BCmmern#1;0.0;932.0;2657;1548.0;48.96;3257.0;777.0;17618.0
BUCHMEIER,HERMIT;kümmerst;;;;;;;6350.0;236;;;;5282.0;1601.0
BUCHMEIER,HERMIT,LEIPZIG;kümmert;;;;;;;1907.0;1108;;;5844.0;1515.0;7850.0
BUCHMEIER,HERMIT;kündige;;;;;;;8177.0;168;;;;7259.0;1070.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;kündigen;;;Verb;;https://www.dwds.de/wb/k%C3%BCndigen;0.0;6866.0;212;1806.0;41.16;9572.0;6143.0;1333.0
B1,HERMIT,LEEDS,LEIPZIG;Kündigung;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%BCndigung;0.0;;;3265.0;20.54;4525.0;9608.0;739.0
LEEDS,LEIPZIG;künftig;;;;;;;;;759.0;98.64;430.0;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Künstler;der;;Substantiv;mask.;https://www.dwds.de/wb/K%C3%BCnstler;0.0;3486.0;524;1295.0;58.28;1029.0;2918.0;3406.0
B1,HERMIT,LEIPZIG;Künstlerin;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%BCnstlerin;0.0;;;;;6487.0;8673.0;845.0
B1,LEEDS,LEIPZIG;künstlich;;;Adjektiv;;https://www.dwds.de/wb/k%C3%BCnstlich;0.0;;;2555.0;27.92;7988.0;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Kürze;;;;;;;6959.0;208;4908.0;11.93;5118.0;6157.0;1331.0
LEEDS,LEIPZIG;kürzen;;;;;;;;;4279.0;14.37;8682.0;;
HERMIT,LEIPZIG;kürzer;;;;;;;;;;;9550.0;8952.0;810.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;kürzlich;;;Adjektiv;;https://www.dwds.de/wb/k%C3%BCrzlich;0.0;4655.0;357;2315.0;31.58;1598.0;3536.0;2677.0
LEEDS,LEIPZIG;Kürzung;;;;;;;;;4904.0;11.93;5387.0;;
BUCHMEIER,HERMIT;Küss;;;;;;;6786.0;216;;;;4597.0;1921.0
BUCHMEIER,HERMIT;küsse;;;;;;;9312.0;142;;;;5372.0;1566.0
B1,BUCHMEIER,BW3,HERMIT,LEEDS;küssen;;du küsst, Kuss;Verb;;https://www.dwds.de/wb/k%C3%BCssen;0.0;2131.0;966;4461.0;13.63;;1820.0;6196.0
BUCHMEIER,HERMIT;küsst;;;;;;;5492.0;284;;;;4871.0;1780.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Küste;die;;Substantiv;fem.;https://www.dwds.de/wb/K%C3%BCste;0.0;4671.0;356;3783.0;16.86;3397.0;4071.0;2244.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;LA;;;;;;;2053.0;1016;1337.0;56.32;6256.0;1385.0;8742.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Labor;;;;;;;2379.0;840;4541.0;13.31;6750.0;1858.0;6049.0
BUCHMEIER,HERMIT;Lach;;;;;;;8881.0;151;;;;7311.0;1061.0
BUCHMEIER,HERMIT,LEEDS;lache;;;;;;;8329.0;164;4067.0;15.34;;7012.0;1115.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;lachen;;du lachst;Verb;;https://www.dwds.de/wb/lachen;0.0;1632.0;1321;1498.0;50.83;5822.0;857.0;15635.0
BUCHMEIER,HERMIT;lachst;;;;;;;6843.0;213;;;;5840.0;1417.0
BUCHMEIER,HERMIT,LEIPZIG;lacht;;;;;;;1988.0;1053;;;5984.0;840.0;15975.0
BUCHMEIER,HERMIT,LEEDS;lade;;;;;;;6227.0;242;2683.0;26.31;;4576.0;1936.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Laden;der;;Substantiv;mask.;https://www.dwds.de/wb/Laden;0.0;1086.0;2194;1540.0;49.35;4046.0;868.0;15400.0
BUCHMEIER,HERMIT;Ladies;;;;;;;3618.0;495;;;;3976.0;2317.0
BUCHMEIER,HERMIT,LEIPZIG;Ladung;;;;;;;4462.0;376;;;9185.0;3978.0;2314.0
BUCHMEIER,HERMIT;Lady;;;;;;;1715.0;1247;;;;1096.0;11422.0
BUCHMEIER,HERMIT;Ladys;;;;;;;5655.0;274;;;;3397.0;2834.0
BUCHMEIER,HERMIT,LEIPZIG;lag;;;;;;;1661.0;1293;;;776.0;1352.0;8967.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Lage;die;;Substantiv;fem.;https://www.dwds.de/wb/Lage;0.0;1153.0;2033;466.0;154.45;508.0;1118.0;11222.0
BUCHMEIER,HERMIT,LEIPZIG;lagen;;;;;;;6194.0;244;;;2666.0;5274.0;1603.0
