Source;Word;Lemma_spacy;Article;Forms;Wortart;Genus;URL;nur_im_Plural;Case_spacy;Number_spacy;Degree_spacy;PronType_spacy;VerbForm_spacy;IPA_phoneme;SAMPA_phoneme
B1;streiken;streiken;;;Verb;;https://www.dwds.de/wb/streiken;0.0;;Plur;;;Fin;ʃtɾˈaɪkən;"St4""aIk@n"
A2,BW3;streiten;streiten;;du streitest, ich stritt, Streit;Verb;;https://www.dwds.de/wb/streiten;0.0;;Plur;;;Fin;ʃtɾˈaɪtən;"St4""aIt@n"
A2,BW3;streng;streng;;;Adjektiv;;https://www.dwds.de/wb/streng;0.0;;;Pos;;;ʃtɾˈɛŋ;"St4""EN"
A2;stressig;stressig;;;Adjektiv;;https://www.dwds.de/wb/stressig;0.0;;;Pos;;;ʃtɾˈɛsɪç;"St4""EsIC"
A1;studieren;studieren;;;Verb;;https://www.dwds.de/wb/studieren;0.0;;;;;Inf;ʃtuːdˈiːrən;"Stu:d""i:r@n"
B1,BW3;stumm;stumm;;;Adjektiv;;https://www.dwds.de/wb/stumm;0.0;;;Pos;;;ʃtˈʊm;"St""Um"
B1;städtisch;städtisch;;;Adjektiv;;https://www.dwds.de/wb/st%C3%A4dtisch;0.0;;;Pos;;;ʃtˈɛtɪʃ;"St""EtIS"
B1;ständig;ständig;;;Adjektiv;;https://www.dwds.de/wb/st%C3%A4ndig;0.0;;;Pos;;;ʃtˈɛndɪç;"St""EndIC"
A2,BW1;stören;stören;;du störst, Störung;Verb;;https://www.dwds.de/wb/st%C3%B6ren;0.0;;;;;Inf;ʃtˈøːrən;"St""2:r@n"
B1;stürzen;stürzen;;;Verb;;https://www.dwds.de/wb/st%C3%BCrzen;0.0;;;;;Inf;ʃtˈʏɾtsən;"St""Y4ts@n"
A1,BW1;suchen;suchen;;du suchst, Suche;Verb;;https://www.dwds.de/wb/suchen;0.0;;;;;Inf;zˈuːxən;"z""u:x@n"
A2;super;Super;;;Adjektiv;;https://www.dwds.de/wb/super;0.0;Nom;Sing;;;;zˈuːpɜ;"z""u:p3"
A2;surfen;surfen;;;Verb;;https://www.dwds.de/wb/surfen;0.0;;;;;Inf;zˈʊɐfən;"z""U6f@n"
A2;sympathisch;sympathisch;;;Adjektiv;;https://www.dwds.de/wb/sympathisch;0.0;;;Pos;;;zʏmpˈɑːtɪʃ;"zYmp""A:tIS"
B1;sämtlich;sämtlich;;;Indefinitpronomen;;https://www.dwds.de/wb/s%C3%A4mtlich;0.0;;;Pos;;;zˈɛmtlɪç;"z""EmtlIC"
B1;süchtig;süchtig;;;Adjektiv;;https://www.dwds.de/wb/s%C3%BCchtig;0.0;;;Pos;;;zˈʏçtɪç;"z""YCtIC"
A2,BW3;süß;süß;;;Adjektiv;;https://www.dwds.de/wb/s%C3%BC%C3%9F;0.0;;;Pos;;;zˈyːs;"z""y:s"
B1;tanken;tanken;;;Verb;;https://www.dwds.de/wb/tanken;0.0;;;;;Inf;tˈaŋkən;"t""aNk@n"
A1;tanzen;tanzen;;;Verb;;https://www.dwds.de/wb/tanzen;0.0;;;;;Inf;tˈantsən;"t""ants@n"
B1;tatsächlich;tatsächlich;;;Adjektiv;;https://www.dwds.de/wb/tats%C3%A4chlich;0.0;;;Pos;;;tˈatzɛçlˌɪç;"t""atzECl%IC"
B1;taub;Taub;;;Adjektiv;;https://www.dwds.de/wb/taub;0.0;Nom;Sing;;;;tˈaʊp;"t""aUp"
B1;tauchen;tauchen;;;Verb;;https://www.dwds.de/wb/tauchen;0.0;;Plur;;;Fin;tˈaʊxən;"t""aUx@n"
A2;tauschen;tauschen;;;Verb;;https://www.dwds.de/wb/tauschen;0.0;;Plur;;;Fin;tˈaʊʃən;"t""aUS@n"
A1;tausend;tausend;;;Kardinalzahlwort;;https://www.dwds.de/wb/tausend;0.0;;;;;;tˈaʊzənt;"t""aUz@nt"
B1;technisch;technisch;;;Adjektiv;;https://www.dwds.de/wb/technisch;0.0;;;Pos;;;tˈɛçnɪʃ;"t""ECnIS"
A2;teilen;teilen;;;Verb;;https://www.dwds.de/wb/teilen;0.0;;;;;Inf;tˈaɪlən;"t""aIl@n"
A2;teilnehmen;teilnehmen;;;Verb;;https://www.dwds.de/wb/teilnehmen;0.0;;Plur;;;Fin;tˈaɪlneːmən;"t""aIlne:m@n"
B1;teilweise;teilweise;;;Adverb;;https://www.dwds.de/wb/teilweise#1;0.0;;;;;;tˈaɪlvaɪzə;"t""aIlvaIz@"
A1;telefonieren;telefonieren;;;Verb;;https://www.dwds.de/wb/telefonieren;0.0;;;;;Inf;tˌeːleːfoːnˈiːrən;"t%e:le:fo:n""i:r@n"
B1;testen;testen;;;Verb;;https://www.dwds.de/wb/testen;0.0;;Plur;;;Fin;tˈɛstən;"t""Est@n"
A1;teuer;teuer;;;Adjektiv;;https://www.dwds.de/wb/teuer;0.0;;;Pos;;;tˈɔøɜ;"t""O23"
B1;theoretisch;theoretisch;;;Adjektiv;;https://www.dwds.de/wb/theoretisch;0.0;;;Pos;;;tˌeːoːrˈeːtɪʃ;"t%e:o:r""e:tIS"
A2;tief;tief;;;Adjektiv;;https://www.dwds.de/wb/tief;0.0;;;Pos;;;tˈiːf;"t""i:f"
B1;tippen;tippen;;;Verb;;https://www.dwds.de/wb/tippen#1;0.0;;;;;Inf;tˈɪpən;"t""Ip@n"
B1;tolerant;tolerant;;;Adjektiv;;https://www.dwds.de/wb/tolerant;0.0;;;Pos;;;tˌoːleːrˈant;"t%o:le:r""ant"
A2,BW3;toll;toll;;;Adjektiv;;https://www.dwds.de/wb/toll;0.0;;;Pos;;;tˈɔl;"t""Ol"
A1;tot;tot;;;Adjektiv;;https://www.dwds.de/wb/tot;0.0;;;Pos;;;tˈoːt;"t""o:t"
A2;total;total;;;Adjektiv;;https://www.dwds.de/wb/total;0.0;;;Pos;;;toːtˈɑːl;"to:t""A:l"
B1;traditionell;traditionell;;;Adjektiv;;https://www.dwds.de/wb/traditionell;0.0;;;Pos;;;tɾˌɑdiːtsjˌoːnˈɛl;"t4%Adi:tsj%o:n""El"
A2;tragen;tragen;;;Verb;;https://www.dwds.de/wb/tragen;0.0;;Plur;;;Fin;tɾˈɑːɡən;"t4""A:ɡ@n"
A2;trainieren;trainieren;;;Verb;;https://www.dwds.de/wb/trainieren;0.0;;;;;Inf;tɾɛnˈiːrən;"t4En""i:r@n"
B1;transportieren;transportieren;;;Verb;;https://www.dwds.de/wb/transportieren;0.0;;;;;Inf;tɾˌanspɔɾtˈiːrən;"t4%anspO4t""i:r@n"
A2,BW3;traurig;traurig;;Traurigkeit;Adjektiv;;https://www.dwds.de/wb/traurig;0.0;;;Pos;;;tɾˈaʊrɪç;"t4""aUrIC"
A1,BW1;treffen;treffen;;du triffst, ich traf;Verb;;https://www.dwds.de/wb/treffen;0.0;;Plur;;;Fin;tɾˈɛfən;"t4""Ef@n"
B1;treiben;treiben;;;Verb;;https://www.dwds.de/wb/treiben;0.0;;;;;Inf;tɾˈaɪbən;"t4""aIb@n"
B1;trennen;trennen;;;Verb;;https://www.dwds.de/wb/trennen;0.0;;Plur;;;Fin;tɾˈɛnən;"t4""En@n"
B1;treten;treten;;;Verb;;https://www.dwds.de/wb/treten;0.0;;;;;Inf;tɾˈeːtən;"t4""e:t@n"
B1,BW3;treu;treu;;;Adjektiv;;https://www.dwds.de/wb/treu;0.0;;;Pos;;;tɾˈɔø;"t4""O2"
A1,BW3;trinken;trinken;;du trinkst, ich trank, Getränk;Verb;;https://www.dwds.de/wb/trinken;0.0;;;;;Inf;tɾˈɪŋkən;"t4""INk@n"
A2,BW3;trocken;trocken;;;Adjektiv;;https://www.dwds.de/wb/trocken;0.0;;;Pos;;;tɾˈɔkən;"t4""Ok@n"
B1;trocknen;Trockn;;;Verb;;https://www.dwds.de/wb/trocknen;0.0;;Plur;;;Fin;tɾˈɔknən;"t4""Okn@n"
B1;trotz;trotz;;;Präposition;;https://www.dwds.de/wb/trotz;0.0;;;;;;tɾˈɔts;"t4""Ots"
B1,BW3;trotzdem;trotzdem;;;Konjunktion;;https://www.dwds.de/wb/trotzdem;0.0;;;;;;tɾˈɔtsdeːm;"t4""Otsde:m"
A2;träumen;träumen;;;Verb;;https://www.dwds.de/wb/tr%C3%A4umen;0.0;;;;;Inf;tɾˈɔømən;"t4""O2m@n"
BW3;trösten;tröst;;du tröstest, Trost;Verb;;;;;Plur;;;Fin;tɾˈœstən;"t4""9st@n"
A1;tschüss;Tschüss;;;Interjektion;;https://www.dwds.de/wb/tsch%C3%BCss;0.0;Nom;Sing;;;;tʃˈʏs;"tS""Ys"
A1;tun;tun;;;Verb;;https://www.dwds.de/wb/tun;0.0;;;;;Inf;tˈuːn;"t""u:n"
BW1;turnen;turnen;;du turnst;Verb;;;;;Plur;;;Fin;tˈʊɐnən;"t""U6n@n"
B1;twittern;twittern;;;Verb;;https://www.dwds.de/wb/twittern;0.0;;;;;;twˈɪtɜn;"tw""It3n"
A2;typisch;typisch;;;Adjektiv;;https://www.dwds.de/wb/typisch;0.0;;;Pos;;;tˈyːpɪʃ;"t""y:pIS"
BW3;täglich;täglich;;Tag, Tage;Adverb;;;;;;Pos;;;tˈɛːklɪç;"t""E:klIC"
B1;tödlich;tödlich;;;Adjektiv;;https://www.dwds.de/wb/t%C3%B6dlich;0.0;;;Pos;;;tˈøːtlɪç;"t""2:tlIC"
A1,BW1;um;um;;;Präposition;;https://www.dwds.de/wb/um#1;0.0;;;;;;ˈʊm;"""Um"
B1;umarmen;umarmen;;;Verb;;https://www.dwds.de/wb/umarmen;0.0;;Plur;;;Fin;ˈʊmˌaɾmən;"""Um%a4m@n"
B1;umdrehen;umdreh;;;Verb;;https://www.dwds.de/wb/umdrehen;0.0;;;;;Inf;ˈʊmdɾˌeːən;"""Umd4%e:@n"
B1;umgehen;umgehen;;;Verb;;https://www.dwds.de/wb/umgehen;0.0;;Plur;;;Fin;ʊmɡˈeːˌən;"Umɡ""e:%@n"
B1;umgekehrt;umgekehrt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/umgekehrt;0.0;;;Pos;;;ˈʊmɡəkˌeːɾt;"""Umɡ@k%e:4t"
B1;umso;umso;;;Konjunktion;;https://www.dwds.de/wb/umso;0.0;;;;;;ˈʊmzˌoː;"""Umz%o:"
B1;umsonst;umsonst;;;Adverb;;https://www.dwds.de/wb/umsonst;0.0;;;;;;ˈʊmzˌɔnst;"""Umz%Onst"
A2;umsteigen;umsteigen;;;Verb;;https://www.dwds.de/wb/umsteigen;0.0;;;;;Part;ˈʊmʃtˌaɪɡən;"""UmSt%aIɡ@n"
B1;umtauschen;umtauschen;;;Verb;;https://www.dwds.de/wb/umtauschen;0.0;;;;;Inf;ˈʊmtˌaʊʃən;"""Umt%aUS@n"
A1;umziehen;umziehen;;;Verb;;https://www.dwds.de/wb/umziehen;0.0;;;;;Inf;ˈʊmtsˌiːən;"""Umts%i:@n"
B1;un-;un-;;;Affix;;https://www.dwds.de/wb/un-;0.0;;;;;;ˈʊn;"""Un"
A2;unbedingt;unbedingt;;;Adjektiv;;https://www.dwds.de/wb/unbedingt;0.0;;;;;;ˈʊnbədˌɪŋt;"""Unb@d%INt"
A1,BW1;und;und;;;Konjunktion;;https://www.dwds.de/wb/und;0.0;;;;;;ˈʊnt;"""Unt"
B1;unentschieden;unentschieden;;;Adjektiv;;https://www.dwds.de/wb/unentschieden;0.0;;;Pos;;;ˈʊnɛntʃˌiːdən;"""UnEntS%i:d@n"
B1;ungefähr;ungefähr;;;Adjektiv;;https://www.dwds.de/wb/ungef%C3%A4hr;0.0;;;Pos;;;ˈʊnɡəfˌɛːɾ;"""Unɡ@f%E:4"
B1;ungewöhnlich;ungewöhnlich;;;Adjektiv;;https://www.dwds.de/wb/ungew%C3%B6hnlich;0.0;;;Pos;;;ˈʊnɡəvˌøːnlɪç;"""Unɡ@v%2:nlIC"
B1;unglaublich;unglaublich;;;Adjektiv;;https://www.dwds.de/wb/unglaublich;0.0;;;Pos;;;ˈʊnɡlˌaʊplɪç;"""Unɡl%aUplIC"
B1;unheimlich;unheimlich;;;Adjektiv;;https://www.dwds.de/wb/unheimlich;0.0;;;Pos;;;ˈʊnhˌaɪmlɪç;"""Unh%aImlIC"
BW1;uns;uns;;;Pronomen;;;;Acc;Plur;;Prs;;ˈʊns;"""Uns"
BW3;uns(-);uns(-;;;Substantiv;;;;Nom;Sing;;;;ˈʊns;"""Uns"
A1;unser;unser;;;Possessivpronomen;mask.;https://www.dwds.de/wb/unser#1;0.0;Nom;Sing;;Prs;;ˌʊnzɜ;%Unz3
A1,BW1;unten;unten;;;Adverb;;https://www.dwds.de/wb/unten;0.0;;;;;;ˈʊntən;"""Unt@n"
A1,BW3;unter;unter;;;Präposition;;https://www.dwds.de/wb/unter#1;0.0;;;;;;ˈʊntɜ;"""Unt3"
B1;unter-;unter-;;;Affix;;https://www.dwds.de/wb/unter-;0.0;;;;;;ˌʊntɜ;%Unt3
B1;unterbrechen;unterbrechen;;;Verb;;https://www.dwds.de/wb/unterbrechen;0.0;;;;;Inf;ˌʊntɜbɾˈɛçən;"%Unt3b4""EC@n"
A2;unterhalten;unterhalten;;;Verb;;https://www.dwds.de/wb/unterhalten#1;0.0;;Plur;;;Fin;ˌʊntɜhˈaltən;"%Unt3h""alt@n"
B1;unterlassen;unterlassen;;;Verb;;https://www.dwds.de/wb/unterlassen;0.0;;;;;Part;ˌʊntɜlˈasən;"%Unt3l""as@n"
A2;unternehmen;Unternehmen;;;Verb;;https://www.dwds.de/wb/unternehmen;0.0;Nom;Sing;;;;ˌʊntɜnˈeːmən;"%Unt3n""e:m@n"
B1;unterrichten;unterrichten;;;Verb;;https://www.dwds.de/wb/unterrichten;0.0;;;;;Inf;ˌʊntɜrˈɪçtən;"%Unt3r""ICt@n"
B1;untersagt;untersagen;;;partizipiales Adjektiv;;https://www.dwds.de/wb/untersagt;0.0;;;;;Part;ˌʊntɜzˈɑːkt;"%Unt3z""A:kt"
B1;unterscheiden;unterscheiden;;;Verb;;https://www.dwds.de/wb/unterscheiden;0.0;;;;;Inf;ˌʊntɜʃˈaɪdən;"%Unt3S""aId@n"
B1;unterschiedlich;unterschiedlich;;;Adjektiv;;https://www.dwds.de/wb/unterschiedlich;0.0;;;Pos;;;ˌʊntɜʃˈiːtlɪç;"%Unt3S""i:tlIC"
A1;unterschreiben;unterschreiben;;;Verb;;https://www.dwds.de/wb/unterschreiben;0.0;;;;;Inf;ˌʊntɜʃrˈaɪbən;"%Unt3Sr""aIb@n"
B1;unterstreichen;unterstreichen;;;Verb;;https://www.dwds.de/wb/unterstreichen;0.0;;;;;Inf;ˌʊntɜʃtɾˈaɪçən;"%Unt3St4""aIC@n"
B1;unterstützen;unterstützen;;;Verb;;https://www.dwds.de/wb/unterst%C3%BCtzen;0.0;;;;;Inf;ˌʊntɜʃtˈʏtsən;"%Unt3St""Yts@n"
A2;untersuchen;untersuchen;;;Verb;;https://www.dwds.de/wb/untersuchen;0.0;;;;;Inf;ˌʊntɜzˈuːxən;"%Unt3z""u:x@n"
A2;unterwegs;unterwegs;;;Adverb;;https://www.dwds.de/wb/unterwegs;0.0;;;;;;ˌʊntɜvˈɛks;"%Unt3v""Eks"
B1;ursprünglich;ursprünglich;;;Adjektiv;;https://www.dwds.de/wb/urspr%C3%BCnglich;0.0;;;Pos;;;ˈʊɐʃpɾʏŋlˌɪç;"""U6Sp4YNl%IC"
B1;vegetarisch;vegetarisch;;;Adjektiv;;https://www.dwds.de/wb/vegetarisch;0.0;;;Pos;;;vˌeːɡeːtˈɑrɪʃ;"v%e:ɡe:t""ArIS"
A2;verabreden;verabred;;;Verb;;https://www.dwds.de/wb/verabreden;0.0;Nom;Plur;Pos;;;fɛɾˈapɾˌeːdən;"fE4""ap4%e:d@n"
B1;verabschieden;verabschieden;;;Verb;;https://www.dwds.de/wb/verabschieden;0.0;;;;;Inf;fɛɾˈapʃˌiːdən;"fE4""apS%i:d@n"
B1;verantwortlich;verantwortlich;;;Adjektiv;;https://www.dwds.de/wb/verantwortlich;0.0;;;Pos;;;fɛɾˈantvɔɾtlˌɪç;"fE4""antvO4tl%IC"
B1;verbessern;verbessern;;;Verb;;https://www.dwds.de/wb/verbessern;0.0;;;;;Inf;fɛɾbˈɛsɜn;"fE4b""Es3n"
A2,BW3;verbieten;verbieten;;du verbietest, ich verbat, Verbot;Verb;;https://www.dwds.de/wb/verbieten;0.0;;Plur;;;Fin;fɛɾbˈiːtən;"fE4b""i:t@n"
B1;verbinden;verbinden;;;Verb;;https://www.dwds.de/wb/verbinden;0.0;;;;;Inf;fɛɾbˈɪndən;"fE4b""Ind@n"
A1;verboten;verbieten;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verboten;0.0;;;;;Part;fɛɾbˈoːtən;"fE4b""o:t@n"
B1;verbrauchen;verbrauchen;;;Verb;;https://www.dwds.de/wb/verbrauchen;0.0;;;;;Inf;fɛɾbɾˈaʊxən;"fE4b4""aUx@n"
B1,BW3;verbrennen;verbrennen;;du verbrennst, ich verbrannte, Verbrennung;Verb;;https://www.dwds.de/wb/verbrennen;0.0;Nom;Plur;;;;fɛɾbɾˈɛnən;"fE4b4""En@n"
B1;verbringen;verbringen;;;Verb;;https://www.dwds.de/wb/verbringen;0.0;;;;;Inf;fɛɾbɾˈɪŋən;"fE4b4""IN@n"
A1;verdienen;verdienen;;;Verb;;https://www.dwds.de/wb/verdienen;0.0;;;;;Inf;fɛɾdˈiːnən;"fE4d""i:n@n"
B1;verdächtig;verdächtig;;;Adjektiv;;https://www.dwds.de/wb/verd%C3%A4chtig;0.0;;;Pos;;;fɛɾdˈɛçtɪç;"fE4d""ECtIC"
A2;vereinbaren;vereinbaren;;;Verb;;https://www.dwds.de/wb/vereinbaren;0.0;;Plur;;;Fin;fɛɾˈaɪnbɑːrən;"fE4""aInbA:r@n"
B1;vergeblich;vergeblich;;;Adjektiv;;https://www.dwds.de/wb/vergeblich;0.0;;;Pos;;;fɛɾɡəblˈɪç;"fE4ɡ@bl""IC"
A2;vergessen;vergessen;;;Verb;;https://www.dwds.de/wb/vergessen;0.0;;;;;Part;fɛɾɡˈɛsən;"fE4ɡ""Es@n"
A2,BW3;vergleichen;vergleichen;;du verkaufst, Verkäufer, Verkäuferin;Verb;;https://www.dwds.de/wb/vergleichen;0.0;;;;;Inf;fɛɾɡlˈaɪçən;"fE4ɡl""aIC@n"
B1;vergnügen;vergnügen;;;Verb;;https://www.dwds.de/wb/vergn%C3%BCgen;0.0;;;;;Part;fɛɾɡənˈyːɡən;"fE4ɡ@n""y:ɡ@n"
B1;vergnügt;vergnügen;;;partizipiales Adjektiv;;https://www.dwds.de/wb/vergn%C3%BCgt;0.0;;;;;Part;fɛɾɡənˈyːkt;"fE4ɡ@n""y:kt"
B1;vergrößern;vergrößern;;;Verb;;https://www.dwds.de/wb/vergr%C3%B6%C3%9Fern;0.0;Nom;Sing;;;;fɛɾɡɾˈøːsɜn;"fE4ɡ4""2:s3n"
B1;verhaften;verhaften;;;Verb;;https://www.dwds.de/wb/verhaften;0.0;;;;;Inf;fɛɾhˈaftən;"fE4h""aft@n"
B1;verhalten;verhalten;;;Verb;;https://www.dwds.de/wb/verhalten#1;0.0;;Plur;;;Fin;fɛɾhˈaltən;"fE4h""alt@n"
A1;verheiratet;verheiraten;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verheiratet;0.0;;Sing;;;Fin;fɛɾhaɪrˈɑːtət;"fE4haIr""A:t@t"
B1;verhindern;verhindern;;;Verb;;https://www.dwds.de/wb/verhindern;0.0;;;;;Inf;fɛɾhˈɪndɜn;"fE4h""Ind3n"
A1,BW3;verkaufen;verkaufen;;du verkleidest, Verkleidung;Verb;;https://www.dwds.de/wb/verkaufen;0.0;;;;;Inf;fɛɾkˈaʊfən;"fE4k""aUf@n"
BW3;verkleiden;verkleiden;;du verletzt, ich verletzte, Verletzung;Verb;;;;;Plur;;;Fin;fɛɾklˈaɪdən;"fE4kl""aId@n"
B1;verlangen;verlangen;;;Verb;;https://www.dwds.de/wb/verlangen;0.0;;Plur;;;Fin;fɛɾlˈaŋən;"fE4l""aN@n"
B1;verlassen;verlassen;;;Verb;;https://www.dwds.de/wb/verlassen#1;0.0;;;;;Inf;fɛɾlˈasən;"fE4l""as@n"
B1;verlaufen;verlaufen;;;Verb;;https://www.dwds.de/wb/verlaufen;0.0;;;;;Part;fɛɾlˈaʊfən;"fE4l""aUf@n"
A2,BW3;verletzen;verletzen;;du verlierst, ich verlor;Verb;;https://www.dwds.de/wb/verletzen;0.0;;Plur;;;Fin;fɛɾlˈɛtsən;"fE4l""Ets@n"
A2;verlieben;verlieben;;;Verb;;https://www.dwds.de/wb/verlieben;0.0;;;;;Inf;fɛɾlˈiːbən;"fE4l""i:b@n"
B1;verliebt;verlieben;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verliebt;0.0;;;;;Part;fɛɾlˈiːpt;"fE4l""i:pt"
A2,BW3;verlieren;verlieren;;du verpackst, Verpackung;Verb;;https://www.dwds.de/wb/verlieren;0.0;;Plur;;;Fin;fɛɾlˈiːrən;"fE4l""i:r@n"
B1;verlängern;verlängern;;;Verb;;https://www.dwds.de/wb/verl%C3%A4ngern;0.0;;;;;Inf;fɛɾlˈɛŋɜn;"fE4l""EN3n"
B1;vermeiden;vermeiden;;;Verb;;https://www.dwds.de/wb/vermeiden;0.0;;;;;Inf;fɛɾmˈaɪdən;"fE4m""aId@n"
A1;vermieten;vermieten;;;Verb;;https://www.dwds.de/wb/vermieten;0.0;;;;;Inf;fɛɾmˈiːtən;"fE4m""i:t@n"
B1;vermissen;vermissen;;;Verb;;https://www.dwds.de/wb/vermissen;0.0;;;;;Inf;fɛɾmˈɪsən;"fE4m""Is@n"
B1;vermuten;vermuten;;;Verb;;https://www.dwds.de/wb/vermuten;0.0;;Plur;;;Fin;fɛɾmˈuːtən;"fE4m""u:t@n"
B1;vermutlich;vermutlich;;;Adjektiv;;https://www.dwds.de/wb/vermutlich;0.0;;;;;;fɛɾmˈuːtlɪç;"fE4m""u:tlIC"
B1;vernünftig;vernünftig;;;Adjektiv;;https://www.dwds.de/wb/vern%C3%BCnftig;0.0;;;Pos;;;fɛɾnˈʏnftɪç;"fE4n""YnftIC"
B1,BW3;verpacken;verpacken;;du verrätst, ich verriet;Verb;;https://www.dwds.de/wb/verpacken;0.0;;;;;Inf;fɛɾpˈakən;"fE4p""ak@n"
A2;verpassen;verpassen;;;Verb;;https://www.dwds.de/wb/verpassen;0.0;;;;;Inf;fɛɾpˈasən;"fE4p""as@n"
B1;verpflegen;verpflegen;;;Verb;;https://www.dwds.de/wb/verpflegen;0.0;;Plur;;;Fin;fɛɾpflˈeːɡən;"fE4pfl""e:ɡ@n"
B1;verpflichten;verpflichten;;;Verb;;https://www.dwds.de/wb/verpflichten;0.0;;;;;Inf;fɛɾpflˈɪçtən;"fE4pfl""ICt@n"
B1,BW3;verraten;verran;;du verschwindest,;Verb;;https://www.dwds.de/wb/verraten;0.0;;Plur;;;Fin;fɛɾrˈɑːtən;"fE4r""A:t@n"
A2;verreisen;verreisen;;;Verb;;https://www.dwds.de/wb/verreisen;0.0;;;;;Part;fɛɾrˈaɪzən;"fE4r""aIz@n"
B1;verrückt;verrückt;;;partizipiales Adjektiv;;https://www.dwds.de/wb/verr%C3%BCckt;0.0;;;Pos;;;fɛɾrˈʏkt;"fE4r""Ykt"
A2;verschieben;verschieben;;;Verb;;https://www.dwds.de/wb/verschieben;0.0;;;;;Inf;fɛɾʃˈiːbən;"fE4S""i:b@n"
A2;verschieden;verschieden;;;Adjektiv;;https://www.dwds.de/wb/verschieden;0.0;;;Pos;;;fɛɾʃˈiːdən;"fE4S""i:d@n"
B1;verschmutzen;verschmutzen;;;Verb;;https://www.dwds.de/wb/verschmutzen;0.0;;;;;Inf;fɛɾʃmˈʊtsən;"fE4Sm""Uts@n"
B1;verschreiben;verschreiben;;;Verb;;https://www.dwds.de/wb/verschreiben;0.0;;;;;Inf;fɛɾʃrˈaɪbən;"fE4Sr""aIb@n"
B1,BW3;verschwinden;verschwinden;;ich verschwand;Verb;;https://www.dwds.de/wb/verschwinden;0.0;;Plur;;;Fin;fɛɾʃvˈɪndən;"fE4Sv""Ind@n"
B1;versichern;versichern;;;Verb;;https://www.dwds.de/wb/versichern;0.0;;;;;Inf;fɛɾzˈɪçɜn;"fE4z""IC3n"
B1;versprechen;versprechen;;;Verb;;https://www.dwds.de/wb/versprechen;0.0;;;;;Inf;fɛɾʃpɾˈɛçən;"fE4Sp4""EC@n"
B1,BW3;verstecken;verstecken;;du versteckst, Versteck;Verb;;https://www.dwds.de/wb/verstecken;0.0;;;;;Inf;fɛɾʃtˈɛkən;"fE4St""Ek@n"
A1,BW3;verstehen;verstehen;;du verstehst, ich verstand;Verb;;https://www.dwds.de/wb/verstehen#1;0.0;;;;;Inf;fɛɾʃtˈeːən;"fE4St""e:@n"
B1;verständlich;verständlich;;;Adjektiv;;https://www.dwds.de/wb/verst%C3%A4ndlich;0.0;;;Pos;;;fɛɾʃtˈɛntlɪç;"fE4St""EntlIC"
A2,BW3;versuchen;versuchen;;du versuchst, Versuch;Verb;;https://www.dwds.de/wb/versuchen;0.0;;;;;Inf;fɛɾzˈuːxən;"fE4z""u:x@n"
B1;versäumen;versäumen;;;Verb;;https://www.dwds.de/wb/vers%C3%A4umen;0.0;;;;;Inf;fɛɾzˈɔømən;"fE4z""O2m@n"
B1;verteilen;verteilen;;;Verb;;https://www.dwds.de/wb/verteilen;0.0;;;;;Inf;fɛɾtˈaɪlən;"fE4t""aIl@n"
B1,BW3;vertrauen;vertrauen;;du vertraust, Vertrauen;Verb;;https://www.dwds.de/wb/vertrauen;0.0;;;;;Inf;fɛɾtɾˈaʊən;"fE4t4""aU@n"
B1;vertreten;vertreten;;;Verb;;https://www.dwds.de/wb/vertreten;0.0;;;;;Part;fɛɾtɾˈeːtən;"fE4t4""e:t@n"
B1;verursachen;verursachen;;;Verb;;https://www.dwds.de/wb/verursachen;0.0;;;;;Inf;fɛɾˈʊɐzaxən;"fE4""U6zax@n"
B1;verurteilen;verurteilen;;;Verb;;https://www.dwds.de/wb/verurteilen;0.0;;Plur;;;Fin;fɛɾˈʊɐtaɪlən;"fE4""U6taIl@n"
B1;verwandt;verwandt;;;Adjektiv;;https://www.dwds.de/wb/verwandt;0.0;;;Pos;;;fɛɾvˈant;"fE4v""ant"
B1;verwechseln;verwechseln;;;Verb;;https://www.dwds.de/wb/verwechseln;0.0;;Plur;;;Fin;fɛɾvˈɛksəln;"fE4v""Eks@ln"
B1;verwenden;verwenden;;;Verb;;https://www.dwds.de/wb/verwenden;0.0;;;;;Inf;fɛɾvˈɛndən;"fE4v""End@n"
B1;verzeihen;verzeihen;;;Verb;;https://www.dwds.de/wb/verzeihen;0.0;;;;;Part;fɛɾtsˈaɪən;"fE4ts""aI@n"
B1;verzichten;verzichten;;;Verb;;https://www.dwds.de/wb/verzichten;0.0;;;;;Inf;fɛɾtsˈɪçtən;"fE4ts""ICt@n"
B1;verändern;verändern;;;Verb;;https://www.dwds.de/wb/ver%C3%A4ndern;0.0;;;;;Inf;fɛɾˈɛndɜn;"fE4""End3n"
B1;veröffentlichen;veröffentlichen;;;Verb;;https://www.dwds.de/wb/ver%C3%B6ffentlichen;0.0;;Plur;;;Fin;fɛɾˈœfəntlɪçən;"fE4""9f@ntlIC@n"
A1;viel;viel;;;Adjektiv;;https://www.dwds.de/wb/viel;0.0;;;;Ind;;fˈiːl;"f""i:l"
BW1;viel(-);viel(-;;;Substantiv;fem.;;;Nom;Sing;;;;fˈiːl;"f""i:l"
